subject,choicepair,p1,x1,y1,p2,x2,y2,choice
13,172,0.59,-100,81,0.47,-73,15,1
13,173,0.45,-55,72,0.59,37,-34,1
13,174,0.61,96,-67,0.5,71,-26,1
13,175,0.99,67,-3,0.68,74,-2,1
13,176,0.74,77,-23,0.67,75,-7,0
13,177,0.13,-13,27,0.34,-18,70,0
13,178,0.93,75,-90,0.87,96,-89,1
13,179,0.27,1,-85,0.18,26,-51,0
13,180,0.73,85,-22,0.25,-100,76,1
14,1,0.29,88,78,0.29,53,91,0
14,2,0.82,26,34,0.49,18,31,0
14,3,0.59,31,63,0.89,92,20,1
14,4,0.07,51,35,0.6,9,89,0
14,5,0.48,13,70,0.18,72,60,1
14,6,0.63,41,18,0.98,56,8,1
14,7,0.17,70,65,0.35,100,50,1
14,8,0.98,76,37,0.82,49,50,0
14,9,0.37,26,64,0.89,19,81,1
14,10,0.19,43,5,0.14,91,6,1
14,11,0.91,43,96,0.66,48,38,0
14,12,0.33,69,56,0.4,89,37,1
14,13,0.99,24,53,0.71,17,77,0
14,14,0.24,47,27,0.88,45,29,1
14,15,0.09,56,19,0.76,13,90,0
14,16,0.88,72,29,0.39,67,63,0
14,17,0.61,37,50,0.6,6,45,0
14,18,0.9,76,69,0.66,19,79,0
14,19,0.69,57,40,0.07,39,74,0
14,20,0.01,53,99,0.83,87,61,1
14,21,0.12,52,73,0.98,92,19,1
14,22,0.38,40,55,0.14,26,96,0
14,23,0.16,66,23,0.79,15,29,1
14,24,0.31,100,48,0.58,100,1,1
14,25,0.05,60,76,0.84,95,17,1
14,26,0.62,1,83,0.41,37,24,1
14,27,0.8,54,21,0.49,98,3,1
14,28,0.34,24,59,0.42,47,64,1
14,29,0.19,30,97,0.14,85,82,1
14,30,0.74,62,0,0.44,23,31,0
14,31,0.99,31,68,0.04,32,47,0
14,32,0.76,37,5,0.18,12,28,0
14,33,0.74,65,6,0.64,93,35,0
14,34,0.08,82,72,0.27,47,77,1
14,35,0.88,79,82,0.2,57,94,0
14,36,0.56,63,21,1,36,0,1
14,37,0.93,86,27,0.8,87,18,0
14,38,0.61,68,39,0.6,77,48,0
14,39,0.68,41,65,0.85,100,2,1
14,40,0,0,46,0.36,52,36,0
14,41,0.91,80,19,0.64,37,65,0
14,42,0.73,75,34,0.9,56,82,1
14,43,0.87,77,72,0.26,67,100,0
14,44,0.92,63,5,0.63,43,53,0
14,45,0.05,56,72,0.95,68,95,1
14,46,0.25,84,43,0.43,7,97,0
14,47,0.78,32,99,0.32,39,56,0
14,48,0.09,83,67,0.48,77,6,1
14,49,0.08,54,31,0.15,44,29,1
14,50,0.04,39,28,0.39,53,20,1
14,51,0.44,14,72,0.21,9,31,0
14,52,0.31,39,51,0.84,16,91,1
14,53,0.1,45,14,0.14,25,27,0
14,54,0.51,44,38,0.38,20,86,0
14,55,0.33,85,60,0.24,98,26,1
14,56,0.68,30,67,0.59,7,59,0
14,57,0.49,15,50,0.94,64,14,1
14,58,0.52,68,90,0.19,1,87,0
14,59,0.63,65,74,0.47,7,85,0
14,60,0.28,7,74,0.71,55,63,1
14,61,0.33,-23,-29,0.43,-67,-28,1
14,62,0.76,-3,-92,0.62,-14,-83,0
14,63,0.82,-40,-90,0.17,-46,-64,0
14,64,0.3,-89,-72,0.96,-96,-37,1
14,65,0.13,-51,-56,0.93,-47,-70,1
14,66,0.96,-61,-56,0.34,-7,-63,0
14,67,0.44,-59,0,0.43,-80,-24,0
14,68,0.25,-94,-37,0.83,-49,-11,1
14,69,0.16,-15,-67,0.72,-56,-83,1
14,70,0.51,-26,-76,0.77,-48,-34,1
14,71,0.49,-1,-54,0.77,-33,-30,1
14,72,0.73,-49,-75,0.17,-2,-100,0
14,73,0.6,-46,-21,0.42,-99,-37,0
14,74,0.29,-67,-28,0.05,-46,-44,0
14,75,0.56,-4,-80,0.04,-46,-58,0
14,76,0.77,-77,-62,0.71,-94,-51,1
14,77,0.38,-22,-15,0.38,-4,-36,0
14,78,0.56,-6,-59,0.64,-27,-83,1
14,79,0.37,-91,-33,0.49,-41,-61,0
14,80,0.61,-73,-58,0.44,-83,-8,0
14,81,0.09,-54,-41,0.79,-65,-28,1
14,82,0.29,-25,-86,0.76,-38,-99,1
14,83,0.93,-55,-17,0.27,-88,-35,0
14,84,0.45,-37,-34,0.41,-11,-54,0
14,85,0.13,-19,-56,0.7,-32,-37,1
14,86,0.66,-8,-95,0.93,-42,-30,1
14,87,0.33,-23,-96,0.29,-40,-82,1
14,88,0.73,-73,-54,0.17,-42,-70,0
14,89,0.03,-75,-27,0.69,-41,-48,1
14,90,0.48,-59,-2,0.14,-77,-9,0
14,91,0.58,-50,-54,0.14,-73,-40,0
14,92,0.13,-29,-76,0.55,-100,-28,1
14,93,0.19,-68,-46,0.61,-9,-90,1
14,94,0.84,-57,-90,0.25,-63,-30,0
14,95,0.97,-58,-65,0.18,-52,-74,0
14,96,0.99,-96,-2,0.47,-90,-66,0
14,97,0.59,-85,-7,0.52,-9,-73,0
14,98,0.56,-58,-80,0.86,-58,-97,1
14,99,0.65,-72,-8,0.25,-90,-39,0
14,100,0.59,-41,-57,0.42,-51,-30,1
14,101,0.63,-96,-38,0.17,-12,-69,0
14,102,0.04,-98,-25,0.4,-78,-22,1
14,103,0.5,-21,-77,0.39,-77,-75,1
14,104,0.79,-67,-37,0.46,0,-97,0
14,105,0.4,-60,-82,0.47,-31,-90,0
14,106,0.21,-60,-16,0.45,-6,-51,0
14,107,0.48,-15,-91,0.28,-48,-74,1
14,108,0.04,-15,-60,0.88,-34,-77,1
14,109,0.99,-24,-13,0.44,-15,-62,0
14,110,0.39,-35,-72,0.76,-57,-28,1
14,111,0.76,-33,-53,0.52,-18,-60,0
14,112,0.43,-55,-53,0.08,-77,-51,0
14,113,0.75,-100,-84,0.95,-85,-29,1
14,114,0.53,-93,-26,0.8,-52,-93,1
14,115,0.59,-55,-77,0.47,-30,-61,0
14,116,0.66,-58,-68,0.68,-67,-49,1
14,117,0.86,-29,-30,0.26,-17,-43,0
14,118,0.32,-83,-19,0.15,-15,-52,0
14,119,0.56,-9,-56,0.64,-15,-80,1
14,120,0.49,-66,-92,0.78,-97,-34,1
14,121,0.85,-55,27,0.02,73,-88,0
14,122,0.18,-19,73,0.94,58,-54,1
14,123,1,-48,0,0.9,-71,87,0
14,124,0.43,-47,63,0.02,-69,14,0
14,125,0.48,58,-5,0.4,-40,96,0
14,126,0.93,-28,79,0.63,-81,89,0
14,127,0.43,-91,63,0.27,-83,24,1
14,128,0.73,-38,40,0.54,-30,7,1
14,129,0.94,-66,92,0.03,31,-49,0
14,130,0.24,-88,79,0.01,-100,32,0
14,131,0.86,-26,82,0.6,-39,31,0
14,132,0.06,-82,54,0.91,38,-73,1
14,133,0.05,56,-56,0.47,29,-80,1
14,134,0.37,-8,52,0.87,23,-39,1
14,135,0.07,-7,25,0.87,48,-10,1
14,136,0.81,-42,16,0.47,27,-60,0
14,137,0.73,-31,9,0.07,39,-27,0
14,138,0.92,-73,96,0.11,16,-48,0
14,139,0.75,72,-38,0.45,60,-8,1
14,140,0.24,-25,36,0.48,-28,67,1
14,141,0.79,-70,98,0.65,-85,93,0
14,142,0.14,-92,76,0.94,99,-96,1
14,143,0.14,93,-91,0.32,0,-76,1
14,144,0.31,-44,26,0.38,84,-41,1
14,145,0.74,56,-76,0.4,-31,92,0
14,146,0.28,-59,96,0.04,-4,63,0
14,147,0.96,17,-48,0.49,-60,84,0
14,148,0.43,-97,59,0.85,-28,83,1
14,149,0.38,-49,2,0.22,19,-18,0
14,150,0.39,76,-7,0.06,-65,37,0
14,151,0.44,71,-95,0.63,-31,4,1
14,152,0.97,31,-20,0.36,-54,99,0
14,153,0.97,-51,30,0.68,-89,46,0
14,154,0.95,-33,19,0.26,14,-75,0
14,155,0.5,98,-24,0.14,-76,46,0
14,156,0.39,-70,19,0.3,8,-37,0
14,157,0,0,-55,0.79,-64,23,0
14,158,0.87,-78,45,0.88,-69,83,0
14,159,0.86,-39,83,0.8,8,-88,0
14,160,0.07,-55,95,0.48,-13,99,1
14,161,0.39,10,-72,0.64,-72,32,1
14,162,0.55,89,-52,0.76,86,-75,1
14,163,0.7,55,-76,0.08,-56,26,0
14,164,0.27,25,-61,0.34,-82,3,1
14,165,0.56,85,-22,0.22,-70,66,0
14,166,0.58,-44,43,0.83,1,-70,1
14,167,0.4,-1,13,0.59,44,-50,1
14,168,0.88,-90,88,0.8,-86,14,0
14,169,0.91,-33,28,0.27,9,-67,0
14,170,0.89,-31,27,0.36,26,-48,0
14,171,0.3,98,-70,0.48,51,-99,1
14,172,0.59,-100,81,0.47,-73,15,0
14,173,0.45,-55,72,0.59,37,-34,1
14,174,0.61,96,-67,0.5,71,-26,0
14,175,0.99,67,-3,0.68,74,-2,0
14,176,0.74,77,-23,0.67,75,-7,1
14,177,0.13,-13,27,0.34,-18,70,1
14,178,0.93,75,-90,0.87,96,-89,0
14,179,0.27,1,-85,0.18,26,-51,0
14,180,0.73,85,-22,0.25,-100,76,0
15,1,0.29,88,78,0.29,53,91,0
15,2,0.82,26,34,0.49,18,31,1
15,3,0.59,31,63,0.89,92,20,0
15,4,0.07,51,35,0.6,9,89,1
15,5,0.48,13,70,0.18,72,60,0
15,6,0.63,41,18,0.98,56,8,0
15,7,0.17,70,65,0.35,100,50,0
15,8,0.98,76,37,0.82,49,50,1
15,9,0.37,26,64,0.89,19,81,1
15,10,0.19,43,5,0.14,91,6,1
15,11,0.91,43,96,0.66,48,38,1
15,12,0.33,69,56,0.4,89,37,0
15,13,0.99,24,53,0.71,17,77,1
15,14,0.24,47,27,0.88,45,29,0
15,15,0.09,56,19,0.76,13,90,1
15,16,0.88,72,29,0.39,67,63,1
15,17,0.61,37,50,0.6,6,45,1
15,18,0.9,76,69,0.66,19,79,1
15,19,0.69,57,40,0.07,39,74,0
15,20,0.01,53,99,0.83,87,61,1
15,21,0.12,52,73,0.98,92,19,0
15,22,0.38,40,55,0.14,26,96,0
15,23,0.16,66,23,0.79,15,29,1
15,24,0.31,100,48,0.58,100,1,1
15,25,0.05,60,76,0.84,95,17,1
15,26,0.62,1,83,0.41,37,24,0
15,27,0.8,54,21,0.49,98,3,1
15,28,0.34,24,59,0.42,47,64,0
15,29,0.19,30,97,0.14,85,82,0
15,30,0.74,62,0,0.44,23,31,1
15,31,0.99,31,68,0.04,32,47,0
15,32,0.76,37,5,0.18,12,28,0
15,33,0.74,65,6,0.64,93,35,0
15,34,0.08,82,72,0.27,47,77,0
15,35,0.88,79,82,0.2,57,94,1
15,36,0.56,63,21,1,36,0,1
15,37,0.93,86,27,0.8,87,18,1
15,38,0.61,68,39,0.6,77,48,0
15,39,0.68,41,65,0.85,100,2,0
15,40,0,0,46,0.36,52,36,1
15,41,0.91,80,19,0.64,37,65,1
15,42,0.73,75,34,0.9,56,82,1
15,43,0.87,77,72,0.26,67,100,0
15,44,0.92,63,5,0.63,43,53,1
15,45,0.05,56,72,0.95,68,95,0
15,46,0.25,84,43,0.43,7,97,1
15,47,0.78,32,99,0.32,39,56,0
15,48,0.09,83,67,0.48,77,6,1
15,49,0.08,54,31,0.15,44,29,1
15,50,0.04,39,28,0.39,53,20,1
15,51,0.44,14,72,0.21,9,31,1
15,52,0.31,39,51,0.84,16,91,1
15,53,0.1,45,14,0.14,25,27,0
15,54,0.51,44,38,0.38,20,86,0
15,55,0.33,85,60,0.24,98,26,1
15,56,0.68,30,67,0.59,7,59,1
15,57,0.49,15,50,0.94,64,14,0
15,58,0.52,68,90,0.19,1,87,0
15,59,0.63,65,74,0.47,7,85,1
15,60,0.28,7,74,0.71,55,63,0
15,61,0.33,-23,-29,0.43,-67,-28,1
15,62,0.76,-3,-92,0.62,-14,-83,1
15,63,0.82,-40,-90,0.17,-46,-64,1
15,64,0.3,-89,-72,0.96,-96,-37,1
15,65,0.13,-51,-56,0.93,-47,-70,0
15,66,0.96,-61,-56,0.34,-7,-63,0
15,67,0.44,-59,0,0.43,-80,-24,1
15,68,0.25,-94,-37,0.83,-49,-11,0
15,69,0.16,-15,-67,0.72,-56,-83,1
15,70,0.51,-26,-76,0.77,-48,-34,1
15,71,0.49,-1,-54,0.77,-33,-30,1
15,72,0.73,-49,-75,0.17,-2,-100,1
15,73,0.6,-46,-21,0.42,-99,-37,1
15,74,0.29,-67,-28,0.05,-46,-44,1
15,75,0.56,-4,-80,0.04,-46,-58,1
15,76,0.77,-77,-62,0.71,-94,-51,1
15,77,0.38,-22,-15,0.38,-4,-36,1
15,78,0.56,-6,-59,0.64,-27,-83,1
15,79,0.37,-91,-33,0.49,-41,-61,1
15,80,0.61,-73,-58,0.44,-83,-8,0
15,81,0.09,-54,-41,0.79,-65,-28,1
15,82,0.29,-25,-86,0.76,-38,-99,0
15,83,0.93,-55,-17,0.27,-88,-35,1
15,84,0.45,-37,-34,0.41,-11,-54,1
15,85,0.13,-19,-56,0.7,-32,-37,0
15,86,0.66,-8,-95,0.93,-42,-30,1
15,87,0.33,-23,-96,0.29,-40,-82,1
15,88,0.73,-73,-54,0.17,-42,-70,0
15,89,0.03,-75,-27,0.69,-41,-48,1
15,90,0.48,-59,-2,0.14,-77,-9,0
15,91,0.58,-50,-54,0.14,-73,-40,0
15,92,0.13,-29,-76,0.55,-100,-28,1
15,93,0.19,-68,-46,0.61,-9,-90,0
15,94,0.84,-57,-90,0.25,-63,-30,0
15,95,0.97,-58,-65,0.18,-52,-74,1
15,96,0.99,-96,-2,0.47,-90,-66,0
15,97,0.59,-85,-7,0.52,-9,-73,0
15,98,0.56,-58,-80,0.86,-58,-97,0
15,99,0.65,-72,-8,0.25,-90,-39,0
15,100,0.59,-41,-57,0.42,-51,-30,0
15,101,0.63,-96,-38,0.17,-12,-69,1
15,102,0.04,-98,-25,0.4,-78,-22,1
15,103,0.5,-21,-77,0.39,-77,-75,1
15,104,0.79,-67,-37,0.46,0,-97,0
15,105,0.4,-60,-82,0.47,-31,-90,0
15,106,0.21,-60,-16,0.45,-6,-51,1
15,107,0.48,-15,-91,0.28,-48,-74,1
15,108,0.04,-15,-60,0.88,-34,-77,0
15,109,0.99,-24,-13,0.44,-15,-62,1
15,110,0.39,-35,-72,0.76,-57,-28,0
15,111,0.76,-33,-53,0.52,-18,-60,0
15,112,0.43,-55,-53,0.08,-77,-51,1
15,113,0.75,-100,-84,0.95,-85,-29,0
15,114,0.53,-93,-26,0.8,-52,-93,1
15,115,0.59,-55,-77,0.47,-30,-61,0
15,116,0.66,-58,-68,0.68,-67,-49,1
15,117,0.86,-29,-30,0.26,-17,-43,0
15,118,0.32,-83,-19,0.15,-15,-52,1
15,119,0.56,-9,-56,0.64,-15,-80,1
15,120,0.49,-66,-92,0.78,-97,-34,1
15,121,0.85,-55,27,0.02,73,-88,1
15,122,0.18,-19,73,0.94,58,-54,0
15,123,1,-48,0,0.9,-71,87,1
15,124,0.43,-47,63,0.02,-69,14,0
15,125,0.48,58,-5,0.4,-40,96,1
15,126,0.93,-28,79,0.63,-81,89,0
15,127,0.43,-91,63,0.27,-83,24,0
15,128,0.73,-38,40,0.54,-30,7,0
15,129,0.94,-66,92,0.03,31,-49,0
15,130,0.24,-88,79,0.01,-100,32,0
15,131,0.86,-26,82,0.6,-39,31,1
15,132,0.06,-82,54,0.91,38,-73,1
15,133,0.05,56,-56,0.47,29,-80,0
15,134,0.37,-8,52,0.87,23,-39,0
15,135,0.07,-7,25,0.87,48,-10,0
15,136,0.81,-42,16,0.47,27,-60,0
15,137,0.73,-31,9,0.07,39,-27,0
15,138,0.92,-73,96,0.11,16,-48,0
15,139,0.75,72,-38,0.45,60,-8,1
15,140,0.24,-25,36,0.48,-28,67,1
15,141,0.79,-70,98,0.65,-85,93,0
15,142,0.14,-92,76,0.94,99,-96,0
15,143,0.14,93,-91,0.32,0,-76,1
15,144,0.31,-44,26,0.38,84,-41,1
15,145,0.74,56,-76,0.4,-31,92,1
15,146,0.28,-59,96,0.04,-4,63,0
15,147,0.96,17,-48,0.49,-60,84,1
15,148,0.43,-97,59,0.85,-28,83,1
15,149,0.38,-49,2,0.22,19,-18,1
15,150,0.39,76,-7,0.06,-65,37,0
15,151,0.44,71,-95,0.63,-31,4,0
15,152,0.97,31,-20,0.36,-54,99,1
15,153,0.97,-51,30,0.68,-89,46,0
15,154,0.95,-33,19,0.26,14,-75,1
15,155,0.5,98,-24,0.14,-76,46,0
15,156,0.39,-70,19,0.3,8,-37,1
15,157,0,0,-55,0.79,-64,23,0
15,158,0.87,-78,45,0.88,-69,83,0
15,159,0.86,-39,83,0.8,8,-88,0
15,160,0.07,-55,95,0.48,-13,99,1
15,161,0.39,10,-72,0.64,-72,32,0
15,162,0.55,89,-52,0.76,86,-75,0
15,163,0.7,55,-76,0.08,-56,26,0
15,164,0.27,25,-61,0.34,-82,3,0
15,165,0.56,85,-22,0.22,-70,66,0
15,166,0.58,-44,43,0.83,1,-70,0
15,167,0.4,-1,13,0.59,44,-50,1
15,168,0.88,-90,88,0.8,-86,14,1
15,169,0.91,-33,28,0.27,9,-67,1
15,170,0.89,-31,27,0.36,26,-48,0
15,171,0.3,98,-70,0.48,51,-99,0
15,172,0.59,-100,81,0.47,-73,15,0
15,173,0.45,-55,72,0.59,37,-34,1
15,174,0.61,96,-67,0.5,71,-26,0
15,175,0.99,67,-3,0.68,74,-2,1
15,176,0.74,77,-23,0.67,75,-7,0
15,177,0.13,-13,27,0.34,-18,70,0
15,178,0.93,75,-90,0.87,96,-89,1
15,179,0.27,1,-85,0.18,26,-51,0
15,180,0.73,85,-22,0.25,-100,76,1
16,1,0.29,88,78,0.29,53,91,1
16,2,0.82,26,34,0.49,18,31,0
16,3,0.59,31,63,0.89,92,20,1
16,4,0.07,51,35,0.6,9,89,1
16,5,0.48,13,70,0.18,72,60,0
16,6,0.63,41,18,0.98,56,8,1
16,7,0.17,70,65,0.35,100,50,0
16,8,0.98,76,37,0.82,49,50,0
16,9,0.37,26,64,0.89,19,81,1
16,10,0.19,43,5,0.14,91,6,1
16,11,0.91,43,96,0.66,48,38,0
16,12,0.33,69,56,0.4,89,37,1
16,13,0.99,24,53,0.71,17,77,0
16,14,0.24,47,27,0.88,45,29,1
16,15,0.09,56,19,0.76,13,90,1
16,16,0.88,72,29,0.39,67,63,0
16,17,0.61,37,50,0.6,6,45,0
16,18,0.9,76,69,0.66,19,79,0
16,19,0.69,57,40,0.07,39,74,0
16,20,0.01,53,99,0.83,87,61,1
16,21,0.12,52,73,0.98,92,19,1
16,22,0.38,40,55,0.14,26,96,0
16,23,0.16,66,23,0.79,15,29,1
16,24,0.31,100,48,0.58,100,1,1
16,25,0.05,60,76,0.84,95,17,1
16,26,0.62,1,83,0.41,37,24,0
16,27,0.8,54,21,0.49,98,3,0
16,28,0.34,24,59,0.42,47,64,0
16,29,0.19,30,97,0.14,85,82,0
16,30,0.74,62,0,0.44,23,31,0
16,31,0.99,31,68,0.04,32,47,0
16,32,0.76,37,5,0.18,12,28,0
16,33,0.74,65,6,0.64,93,35,0
16,34,0.08,82,72,0.27,47,77,1
16,35,0.88,79,82,0.2,57,94,0
16,36,0.56,63,21,1,36,0,1
16,37,0.93,86,27,0.8,87,18,0
16,38,0.61,68,39,0.6,77,48,0
16,39,0.68,41,65,0.85,100,2,1
16,40,0,0,46,0.36,52,36,0
16,41,0.91,80,19,0.64,37,65,0
16,42,0.73,75,34,0.9,56,82,0
16,43,0.87,77,72,0.26,67,100,0
16,44,0.92,63,5,0.63,43,53,0
16,45,0.05,56,72,0.95,68,95,1
16,46,0.25,84,43,0.43,7,97,1
16,47,0.78,32,99,0.32,39,56,0
16,48,0.09,83,67,0.48,77,6,1
16,49,0.08,54,31,0.15,44,29,1
16,50,0.04,39,28,0.39,53,20,1
16,51,0.44,14,72,0.21,9,31,0
16,52,0.31,39,51,0.84,16,91,1
16,53,0.1,45,14,0.14,25,27,0
16,54,0.51,44,38,0.38,20,86,0
16,55,0.33,85,60,0.24,98,26,1
16,56,0.68,30,67,0.59,7,59,0
16,57,0.49,15,50,0.94,64,14,1
16,58,0.52,68,90,0.19,1,87,0
16,59,0.63,65,74,0.47,7,85,0
16,60,0.28,7,74,0.71,55,63,1
16,61,0.33,-23,-29,0.43,-67,-28,0
16,62,0.76,-3,-92,0.62,-14,-83,0
16,63,0.82,-40,-90,0.17,-46,-64,1
16,64,0.3,-89,-72,0.96,-96,-37,0
16,65,0.13,-51,-56,0.93,-47,-70,0
16,66,0.96,-61,-56,0.34,-7,-63,1
16,67,0.44,-59,0,0.43,-80,-24,1
16,68,0.25,-94,-37,0.83,-49,-11,0
16,69,0.16,-15,-67,0.72,-56,-83,0
16,70,0.51,-26,-76,0.77,-48,-34,1
16,71,0.49,-1,-54,0.77,-33,-30,0
16,72,0.73,-49,-75,0.17,-2,-100,1
16,73,0.6,-46,-21,0.42,-99,-37,1
16,74,0.29,-67,-28,0.05,-46,-44,1
16,75,0.56,-4,-80,0.04,-46,-58,1
16,76,0.77,-77,-62,0.71,-94,-51,1
16,77,0.38,-22,-15,0.38,-4,-36,1
16,78,0.56,-6,-59,0.64,-27,-83,0
16,79,0.37,-91,-33,0.49,-41,-61,1
16,80,0.61,-73,-58,0.44,-83,-8,1
16,81,0.09,-54,-41,0.79,-65,-28,0
16,82,0.29,-25,-86,0.76,-38,-99,0
16,83,0.93,-55,-17,0.27,-88,-35,1
16,84,0.45,-37,-34,0.41,-11,-54,1
16,85,0.13,-19,-56,0.7,-32,-37,0
16,86,0.66,-8,-95,0.93,-42,-30,0
16,87,0.33,-23,-96,0.29,-40,-82,0
16,88,0.73,-73,-54,0.17,-42,-70,1
16,89,0.03,-75,-27,0.69,-41,-48,0
16,90,0.48,-59,-2,0.14,-77,-9,1
16,91,0.58,-50,-54,0.14,-73,-40,0
16,92,0.13,-29,-76,0.55,-100,-28,0
16,93,0.19,-68,-46,0.61,-9,-90,0
16,94,0.84,-57,-90,0.25,-63,-30,1
16,95,0.97,-58,-65,0.18,-52,-74,1
16,96,0.99,-96,-2,0.47,-90,-66,1
16,97,0.59,-85,-7,0.52,-9,-73,1
16,98,0.56,-58,-80,0.86,-58,-97,0
16,99,0.65,-72,-8,0.25,-90,-39,1
16,100,0.59,-41,-57,0.42,-51,-30,0
16,101,0.63,-96,-38,0.17,-12,-69,1
16,102,0.04,-98,-25,0.4,-78,-22,0
16,103,0.5,-21,-77,0.39,-77,-75,0
16,104,0.79,-67,-37,0.46,0,-97,1
16,105,0.4,-60,-82,0.47,-31,-90,1
16,106,0.21,-60,-16,0.45,-6,-51,1
16,107,0.48,-15,-91,0.28,-48,-74,0
16,108,0.04,-15,-60,0.88,-34,-77,0
16,109,0.99,-24,-13,0.44,-15,-62,1
16,110,0.39,-35,-72,0.76,-57,-28,0
16,111,0.76,-33,-53,0.52,-18,-60,0
16,112,0.43,-55,-53,0.08,-77,-51,1
16,113,0.75,-100,-84,0.95,-85,-29,1
16,114,0.53,-93,-26,0.8,-52,-93,1
16,115,0.59,-55,-77,0.47,-30,-61,1
16,116,0.66,-58,-68,0.68,-67,-49,0
16,117,0.86,-29,-30,0.26,-17,-43,1
16,118,0.32,-83,-19,0.15,-15,-52,1
16,119,0.56,-9,-56,0.64,-15,-80,0
16,120,0.49,-66,-92,0.78,-97,-34,0
16,121,0.85,-55,27,0.02,73,-88,1
16,122,0.18,-19,73,0.94,58,-54,1
16,123,1,-48,0,0.9,-71,87,0
16,124,0.43,-47,63,0.02,-69,14,1
16,125,0.48,58,-5,0.4,-40,96,0
16,126,0.93,-28,79,0.63,-81,89,0
16,127,0.43,-91,63,0.27,-83,24,1
16,128,0.73,-38,40,0.54,-30,7,1
16,129,0.94,-66,92,0.03,31,-49,1
16,130,0.24,-88,79,0.01,-100,32,1
16,131,0.86,-26,82,0.6,-39,31,0
16,132,0.06,-82,54,0.91,38,-73,0
16,133,0.05,56,-56,0.47,29,-80,1
16,134,0.37,-8,52,0.87,23,-39,1
16,135,0.07,-7,25,0.87,48,-10,1
16,136,0.81,-42,16,0.47,27,-60,1
16,137,0.73,-31,9,0.07,39,-27,1
16,138,0.92,-73,96,0.11,16,-48,1
16,139,0.75,72,-38,0.45,60,-8,0
16,140,0.24,-25,36,0.48,-28,67,0
16,141,0.79,-70,98,0.65,-85,93,0
16,142,0.14,-92,76,0.94,99,-96,1
16,143,0.14,93,-91,0.32,0,-76,0
16,144,0.31,-44,26,0.38,84,-41,1
16,145,0.74,56,-76,0.4,-31,92,0
16,146,0.28,-59,96,0.04,-4,63,0
16,147,0.96,17,-48,0.49,-60,84,0
16,148,0.43,-97,59,0.85,-28,83,1
16,149,0.38,-49,2,0.22,19,-18,1
16,150,0.39,76,-7,0.06,-65,37,0
16,151,0.44,71,-95,0.63,-31,4,0
16,152,0.97,31,-20,0.36,-54,99,0
16,153,0.97,-51,30,0.68,-89,46,0
16,154,0.95,-33,19,0.26,14,-75,1
16,155,0.5,98,-24,0.14,-76,46,0
16,156,0.39,-70,19,0.3,8,-37,1
16,157,0,0,-55,0.79,-64,23,1
16,158,0.87,-78,45,0.88,-69,83,1
16,159,0.86,-39,83,0.8,8,-88,1
16,160,0.07,-55,95,0.48,-13,99,1
16,161,0.39,10,-72,0.64,-72,32,0
16,162,0.55,89,-52,0.76,86,-75,0
16,163,0.7,55,-76,0.08,-56,26,0
16,164,0.27,25,-61,0.34,-82,3,0
16,165,0.56,85,-22,0.22,-70,66,0
16,166,0.58,-44,43,0.83,1,-70,1
16,167,0.4,-1,13,0.59,44,-50,1
16,168,0.88,-90,88,0.8,-86,14,1
16,169,0.91,-33,28,0.27,9,-67,1
16,170,0.89,-31,27,0.36,26,-48,1
16,171,0.3,98,-70,0.48,51,-99,0
16,172,0.59,-100,81,0.47,-73,15,1
16,173,0.45,-55,72,0.59,37,-34,1
16,174,0.61,96,-67,0.5,71,-26,0
16,175,0.99,67,-3,0.68,74,-2,0
16,176,0.74,77,-23,0.67,75,-7,0
16,177,0.13,-13,27,0.34,-18,70,0
16,178,0.93,75,-90,0.87,96,-89,0
16,179,0.27,1,-85,0.18,26,-51,0
16,180,0.73,85,-22,0.25,-100,76,0
17,1,0.29,88,78,0.29,53,91,1
17,2,0.82,26,34,0.49,18,31,0
17,3,0.59,31,63,0.89,92,20,0
17,4,0.07,51,35,0.6,9,89,0
17,5,0.48,13,70,0.18,72,60,0
17,6,0.63,41,18,0.98,56,8,0
17,7,0.17,70,65,0.35,100,50,0
17,8,0.98,76,37,0.82,49,50,1
17,9,0.37,26,64,0.89,19,81,1
17,10,0.19,43,5,0.14,91,6,0
17,11,0.91,43,96,0.66,48,38,0
17,12,0.33,69,56,0.4,89,37,0
17,13,0.99,24,53,0.71,17,77,1
17,14,0.24,47,27,0.88,45,29,0
17,15,0.09,56,19,0.76,13,90,1
17,16,0.88,72,29,0.39,67,63,0
17,17,0.61,37,50,0.6,6,45,1
17,18,0.9,76,69,0.66,19,79,1
17,19,0.69,57,40,0.07,39,74,0
17,20,0.01,53,99,0.83,87,61,1
17,21,0.12,52,73,0.98,92,19,0
17,22,0.38,40,55,0.14,26,96,0
17,23,0.16,66,23,0.79,15,29,1
17,24,0.31,100,48,0.58,100,1,1
17,25,0.05,60,76,0.84,95,17,0
17,26,0.62,1,83,0.41,37,24,0
17,27,0.8,54,21,0.49,98,3,1
17,28,0.34,24,59,0.42,47,64,0
17,29,0.19,30,97,0.14,85,82,0
17,30,0.74,62,0,0.44,23,31,0
17,31,0.99,31,68,0.04,32,47,0
17,32,0.76,37,5,0.18,12,28,0
17,33,0.74,65,6,0.64,93,35,0
17,34,0.08,82,72,0.27,47,77,1
17,35,0.88,79,82,0.2,57,94,0
17,36,0.56,63,21,1,36,0,1
17,37,0.93,86,27,0.8,87,18,1
